STATE/UT,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING & ABDUCTION,THEFT,TOTAL IPC CRIMES
ASSAM,NAGAON,2012,74,173,351,540,5980
ASSAM,NALBARI,2012,22,34,101,177,1801
ASSAM,R.P.O.,2012,2,0,8,4,100
ASSAM,SIBSAGAR,2012,71,78,168,427,2686
ASSAM,SONITPUR,2012,91,97,241,464,3980
ASSAM,TINSUKIA,2012,86,64,160,496,2544
ASSAM,UDALGURI,2012,33,23,58,109,815
ASSAM,TOTAL,2012,1368,1716,3812,9394,77682
BIHAR,ARARIA,2012,81,53,122,220,2526
BIHAR,ARWAL,2012,20,5,26,60,858
BIHAR,AURANGABAD,2012,89,22,71,330,3279
BIHAR,BAGAHA,2012,43,11,76,126,1729
BIHAR,BANKA,2012,76,17,52,136,1801
BIHAR,BEGUSARAI,2012,120,11,143,425,3717
BIHAR,BETTIAH,2012,83,35,166,653,5073
BIHAR,BHABHUA,2012,48,10,45,238,1867
BIHAR,BHAGALPUR,2012,99,31,132,360,3134
BIHAR,BHOJPUR,2012,71,9,74,345,3846
BIHAR,BUXAR,2012,56,21,89,306,2566
BIHAR,DARBHANGA,2012,78,44,207,460,6314
BIHAR,GAYA,2012,153,35,154,687,6082
BIHAR,GOPALGANJ,2012,103,20,135,274,3959
BIHAR,JAMALPUR RLY.,2012,8,1,2,186,264
BIHAR,JAMUI,2012,79,27,56,149,1752
BIHAR,JEHANABAD,2012,46,8,47,160,1448
BIHAR,KATIHAR,2012,91,73,137,400,4072
BIHAR,KATIHAR RLY.,2012,13,0,8,166,317
BIHAR,KHAGARIA,2012,65,18,53,134,2257
BIHAR,KISHANGANJ,2012,39,32,72,150,1420
BIHAR,LAKHISARAI,2012,40,13,39,107,1238
BIHAR,MADHEPURA,2012,56,31,77,203,2293
BIHAR,MADHUBANI,2012,77,31,191,427,4887
BIHAR,MOTIHARI,2012,124,22,233,553,7833
BIHAR,MUNGER,2012,68,9,65,166,1829
BIHAR,MUZAFFARPUR,2012,198,34,279,1469,7306
BIHAR,MUZAFFARPUR RLY.,2012,11,2,1,301,553
BIHAR,NALANDA,2012,114,11,113,269,4993
BIHAR,NAUGACHIA,2012,47,2,21,60,1494
BIHAR,NAWADAH,2012,82,18,89,187,2729
BIHAR,PATNA,2012,356,49,376,3114,14015
BIHAR,PATNA RLY.,2012,11,2,8,777,1088
BIHAR,PURNEA,2012,97,39,142,171,3953
BIHAR,ROHTAS,2012,132,26,130,583,3665
BIHAR,SAHARSA,2012,53,16,95,194,2421
BIHAR,SAMASTIPUR,2012,99,24,131,351,4817
BIHAR,SARAN,2012,128,23,178,651,5254
BIHAR,SHEIKHPURA,2012,30,10,39,73,1189
BIHAR,SHEOHAR,2012,20,2,32,76,603
BIHAR,SITAMARHI,2012,97,20,167,482,3982
BIHAR,SIWAN,2012,112,20,193,430,4379
BIHAR,SUPAUL,2012,31,20,118,233,2626
BIHAR,VAISHALI,2012,122,20,223,825,5186
BIHAR,TOTAL,2012,3566,927,4807,17667,146614
CHHATTISGARH,BALOD,2012,15,22,7,75,1117
CHHATTISGARH,BALODA BAZAR,2012,24,45,18,181,2371
CHHATTISGARH,BALRAMPUR,2012,39,64,5,48,950
CHHATTISGARH,BEMETARA,2012,12,24,19,105,1323
CHHATTISGARH,BILASPUR,2012,74,47,33,484,4576
CHHATTISGARH,BIZAPUR,2012,46,4,3,14,291
CHHATTISGARH,DANTEWARA,2012,40,7,1,16,360
CHHATTISGARH,DHAMTARI,2012,17,21,2,95,1147
CHHATTISGARH,DURG,2012,52,91,55,793,7471
CHHATTISGARH,GARIYABAND,2012,13,19,6,75,831
CHHATTISGARH,GRP RAIPUR,2012,3,2,7,196,289
CHHATTISGARH,JAGDALPUR,2012,42,36,11,81,1454
CHHATTISGARH,JANJGIR,2012,51,33,21,379,3287
CHHATTISGARH,JASHPUR,2012,54,80,60,81,1237
CHHATTISGARH,KABIRDHAM,2012,17,22,14,69,1376
CHHATTISGARH,KANKER,2012,32,23,9,39,1007
CHHATTISGARH,KONDAGAON,2012,21,11,7,23,537
CHHATTISGARH,KORBA,2012,44,43,16,180,2217
CHHATTISGARH,KORIYA,2012,38,42,13,77,1581
CHHATTISGARH,MAHASAMUND,2012,33,28,38,174,2120
CHHATTISGARH,MUNGELI,2012,18,6,13,94,1012
CHHATTISGARH,NARAYANPUR,2012,12,5,6,7,186
CHHATTISGARH,RAIGARH,2012,61,69,15,430,3053
CHHATTISGARH,RAIPUR,2012,56,111,22,1238,8323
CHHATTISGARH,RAJNANDGAON,2012,45,31,9,173,3035
CHHATTISGARH,SARGUJA,2012,56,73,18,124,1742
CHHATTISGARH,SUKMA,2012,24,1,7,7,205
CHHATTISGARH,SURAJPUR,2012,59,74,15,83,1500
CHHATTISGARH,TOTAL,2012,998,1034,450,5341,54598
GOA,NORTH GOA,2012,28,26,15,563,2102
GOA,SOUTH GOA,2012,17,29,9,352,1506
GOA,TOTAL,2012,45,55,24,915,3608
GUJARAT,AHMEDABAD COMMR.,2012,90,63,229,3622,21347
GUJARAT,AHMEDABAD RURAL,2012,34,5,67,324,3673
GUJARAT,AHWA-DANG,2012,7,1,1,10,209
GUJARAT,AMRELI,2012,18,10,80,149,2301
GUJARAT,ANAND,2012,25,9,56,283,2991
GUJARAT,BHARUCH,2012,42,12,28,302,2781
GUJARAT,BHAVNAGAR,2012,46,13,105,408,4375
GUJARAT,CID CRIME,2012,1,1,0,0,15
GUJARAT,DAHOD,2012,34,10,72,202,1683
GUJARAT,GANDHINAGAR,2012,23,20,29,376,6530
GUJARAT,HIMATNAGAR,2012,30,10,57,205,6411
GUJARAT,JAMNAGAR,2012,43,22,41,587,5030
GUJARAT,JUNAGADH,2012,40,15,63,275,3915
GUJARAT,KHEDA NORTH,2012,24,18,62,206,5092
GUJARAT,KUTCH (EAST(G)),2012,19,17,25,256,3030
GUJARAT,KUTCH (WEST-BHUJ),2012,24,8,18,168,1806
GUJARAT,MEHSANA,2012,31,10,59,545,5353
GUJARAT,NARMADA,2012,17,7,6,39,674
GUJARAT,NAVSARI,2012,19,4,15,224,1542
GUJARAT,PALANPUR,2012,44,49,118,433,4867
GUJARAT,PANCHMAHAL,2012,54,5,74,231,3677
GUJARAT,PATAN,2012,18,7,31,271,3107
GUJARAT,PORBANDAR,2012,18,10,8,67,896
GUJARAT,RAJKOT COMMR.,2012,41,11,66,1013,4319
GUJARAT,RAJKOT RURAL,2012,48,20,62,275,4297
GUJARAT,SURAT COMMR.,2012,98,40,91,1886,9246
GUJARAT,SURAT RURAL,2012,55,13,33,495,3644
GUJARAT,SURENDRANAGAR,2012,40,19,51,209,2985
GUJARAT,TAPI,2012,11,5,3,93,792
GUJARAT,VADODARA COMMR.,2012,29,11,67,1333,6440
GUJARAT,VADODARA RURAL,2012,74,15,73,310,3479
GUJARAT,VALSAD,2012,21,12,25,551,2731
GUJARAT,W.RLY AHMEDABAD,2012,3,1,2,214,344
GUJARAT,W.RLY VADODARA,2012,5,0,3,390,539
GUJARAT,TOTAL,2012,1126,473,1720,15952,130121
HARYANA,AMBALA RURAL,2012,13,11,28,209,1082
HARYANA,AMBALA URBAN,2012,15,21,75,600,2342
HARYANA,BHIWANI,2012,81,28,109,701,3378
HARYANA,FARIDABAD,2012,72,47,103,1819,5023
HARYANA,FATEHABAD,2012,17,15,49,339,1535
HARYANA,GRP,2012,21,1,10,429,1121
HARYANA,GURGAON,2012,82,44,56,3529,7138
HARYANA,HISSAR,2012,76,44,114,1115,4536
HARYANA,JHAJJAR,2012,64,20,38,451,2016
HARYANA,JIND,2012,50,34,58,544,2323
HARYANA,KAITHAL,2012,31,18,38,337,1724
HARYANA,KARNAL,2012,59,63,103,1045,3958
HARYANA,KURUKSHETRA,2012,26,25,37,605,2294
HARYANA,MAHENDRAGARH,2012,39,14,25,299,1772
HARYANA,MEWAT,2012,12,50,29,483,2126
HARYANA,PALWAL,2012,43,32,54,588,2457
HARYANA,PANCHKULA,2012,15,18,40,392,1372
HARYANA,PANIPAT,2012,47,35,87,906,3003
HARYANA,REWARI,2012,31,24,26,703,2452
HARYANA,ROHTAK,2012,60,37,35,759,2951
HARYANA,SIRSA,2012,27,30,90,483,2268
HARYANA,SONIPAT,2012,86,32,62,817,3465
HARYANA,YAMUNANAGAR,2012,24,25,83,437,2144
HARYANA,TOTAL,2012,991,668,1349,17590,62480
HIMACHAL PRADESH,BADDIPOLICEDIST,2012,7,12,10,37,543
HIMACHAL PRADESH,BILASPUR,2012,8,12,7,47,960
HIMACHAL PRADESH,CHAMBA,2012,7,10,14,22,557
HIMACHAL PRADESH,CID,2012,0,0,0,1,5
HIMACHAL PRADESH,G.R.P.,2012,0,0,0,3,13
HIMACHAL PRADESH,HAMIRPUR,2012,6,8,6,33,856
HIMACHAL PRADESH,KANGRA,2012,24,26,52,127,2810
HIMACHAL PRADESH,KINNAUR,2012,2,6,2,10,192
HIMACHAL PRADESH,KULLU,2012,9,22,7,26,719
HIMACHAL PRADESH,LAHAUL-SPITI,2012,0,2,0,2,100
HIMACHAL PRADESH,MANDI,2012,15,28,19,100,1733
HIMACHAL PRADESH,SHIMLA,2012,18,23,29,157,1530
HIMACHAL PRADESH,SIRMAUR,2012,8,17,11,54,866
HIMACHAL PRADESH,SOLAN,2012,3,9,8,83,778
HIMACHAL PRADESH,UNA,2012,6,8,7,67,895
HIMACHAL PRADESH,TOTAL,2012,113,183,172,769,12557
JAMMU & KASHMIR,ANANTNAG,2012,1,14,96,86,1431
JAMMU & KASHMIR,AWANTIPORA,2012,1,4,29,17,372
JAMMU & KASHMIR,BANDIPORA,2012,7,6,46,40,537
JAMMU & KASHMIR,BARAMULLA,2012,6,12,83,92,1215
JAMMU & KASHMIR,BUDGAM,2012,3,7,77,167,1234
JAMMU & KASHMIR,CRIME JAMMU,2012,0,0,0,0,12
JAMMU & KASHMIR,CRIME SRINAGAR,2012,0,0,0,1,31
JAMMU & KASHMIR,DODA,2012,5,16,33,37,724
JAMMU & KASHMIR,GANDERBAL,2012,2,9,33,24,529
JAMMU & KASHMIR,HANDWARA,2012,6,6,35,46,482
JAMMU & KASHMIR,JAMMU,2012,13,39,100,448,4261
JAMMU & KASHMIR,KARGIL,2012,1,1,0,6,107
JAMMU & KASHMIR,KATHUA,2012,6,20,40,78,1254
JAMMU & KASHMIR,KISHTWAR,2012,3,6,23,21,422
JAMMU & KASHMIR,KULGAM,2012,10,15,70,43,775
JAMMU & KASHMIR,KUPWARA,2012,3,15,50,85,796
JAMMU & KASHMIR,LEH,2012,2,3,1,5,180
JAMMU & KASHMIR,POONCH,2012,5,9,41,11,839
JAMMU & KASHMIR,PULWAMA,2012,3,3,25,35,435
JAMMU & KASHMIR,RAILWAYS JAMMU,2012,0,0,0,2,14
JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,0,0,1,8,16
JAMMU & KASHMIR,RAILWAYS KATRA,2012,0,0,0,2,2
JAMMU & KASHMIR,RAJOURI,2012,9,32,58,59,1894
JAMMU & KASHMIR,RAMBAN,2012,2,7,22,31,761
JAMMU & KASHMIR,REASI,2012,5,12,18,31,677
JAMMU & KASHMIR,SAMBA,2012,5,8,9,42,741
JAMMU & KASHMIR,SHOPIAN,2012,2,3,47,93,525
JAMMU & KASHMIR,SOPORE,2012,6,7,34,170,646
JAMMU & KASHMIR,SRINAGAR,2012,13,19,100,302,2614
JAMMU & KASHMIR,UDHAMPUR,2012,5,30,22,40,1082
JAMMU & KASHMIR,TOTAL,2012,124,303,1093,2022,24608
JHARKHAND,BOKARO,2012,61,46,63,642,3564
JHARKHAND,CHAIBASA,2012,144,34,15,140,944
JHARKHAND,CHATRA,2012,53,15,24,137,1017
JHARKHAND,DEOGHAR,2012,58,38,48,238,2000
JHARKHAND,DHANBAD,2012,69,41,121,906,4606
JHARKHAND,DHANBAD RLY.,2012,5,2,3,199,380
JHARKHAND,DUMKA,2012,66,29,34,227,1479
JHARKHAND,GARHWA,2012,85,43,24,91,2139
JHARKHAND,GIRIDIH,2012,72,37,53,453,2871
JHARKHAND,GODDA,2012,49,22,63,151,1765
JHARKHAND,GUMLA,2012,192,36,55,119,933
JHARKHAND,HAZARIBAGH,2012,68,42,53,202,2427
JHARKHAND,JAMSHEDPUR,2012,85,56,98,979,4022
JHARKHAND,JAMSHEDPUR RLY.,2012,7,1,1,155,207
JHARKHAND,JAMTARA,2012,21,27,17,110,850
JHARKHAND,KHUNTI,2012,106,8,13,32,377
JHARKHAND,KODERMA,2012,17,8,30,104,1135
JHARKHAND,LATEHAR,2012,46,15,28,99,527
JHARKHAND,LOHARDAGGA,2012,36,23,22,52,451
JHARKHAND,PAKUR,2012,38,53,23,154,933
JHARKHAND,PALAMU,2012,70,26,57,245,2107
JHARKHAND,RAMGARH,2012,27,26,28,264,996
JHARKHAND,RANCHI,2012,145,52,76,566,2396
JHARKHAND,SAHEBGANJ,2012,57,65,71,135,1467
JHARKHAND,SARAIKELA,2012,51,35,16,217,897
JHARKHAND,SIMDEGA,2012,66,32,20,63,456
JHARKHAND,TOTAL,2012,1694,812,1056,6680,40946
KARNATAKA,BAGALKOT,2012,51,11,17,130,2297
KARNATAKA,BANGALORE COMMR.,2012,266,90,532,9826,29297
KARNATAKA,BANGALORE RURAL,2012,93,31,53,648,5560
KARNATAKA,BELGAUM,2012,142,37,54,428,6845
KARNATAKA,BELLARY,2012,54,18,31,347,3112
KARNATAKA,BIDAR,2012,38,11,30,173,3658
KARNATAKA,BIJAPUR,2012,69,18,30,139,2783
KARNATAKA,CBPURA,2012,51,12,25,312,2554
KARNATAKA,CHAMARAJNAGAR,2012,18,9,10,111,1733
KARNATAKA,CHICKMAGALUR,2012,33,11,12,145,2498
KARNATAKA,CHITRADURGA,2012,43,26,34,224,4059
KARNATAKA,DAKSHIN KANNADA,2012,23,12,10,82,1836
KARNATAKA,DAVANAGERE,2012,42,17,23,297,3271
KARNATAKA,DHARWAD COMMR.,2012,18,6,54,290,1937
KARNATAKA,DHARWAD RURAL,2012,27,5,13,56,1313
KARNATAKA,GADAG,2012,24,6,12,64,1083
KARNATAKA,GULBARGA,2012,82,29,53,313,4101
KARNATAKA,HASSAN,2012,77,21,26,322,5592
KARNATAKA,HAVERI,2012,19,12,18,113,2333
KARNATAKA,K.G.F.,2012,16,10,7,85,1007
KARNATAKA,KODAGU,2012,29,12,5,97,1550
KARNATAKA,KOLAR,2012,46,18,20,186,2209
KARNATAKA,KOPPAL,2012,24,7,27,100,1899
KARNATAKA,MANDYA,2012,86,35,46,518,5914
KARNATAKA,MANGALORE CITY,2012,28,12,16,233,2685
KARNATAKA,MYSORE COMMR.,2012,31,12,13,661,2826
KARNATAKA,MYSORE RURAL,2012,78,28,67,331,4339
KARNATAKA,RAICHUR,2012,42,19,34,134,3039
KARNATAKA,RAILWAYS,2012,19,2,4,482,649
KARNATAKA,RAMANAGAR,2012,77,16,60,512,4673
KARNATAKA,SHIMOGA,2012,50,14,32,331,5034
KARNATAKA,TUMKUR,2012,91,33,38,470,5567
KARNATAKA,UDUPI,2012,14,5,12,115,2454
KARNATAKA,UTTAR KANNADA,2012,33,7,11,77,2828
KARNATAKA,YADGIRI,2012,26,9,22,66,1486
KARNATAKA,TOTAL,2012,1860,621,1451,18418,134021
KERALA,ALAPUZHA,2012,20,44,18,231,8555
KERALA,ERNAKULAM COMMR.,2012,9,28,6,308,17324
KERALA,ERNAKULAM RURAL,2012,21,59,10,270,10678
KERALA,IDUKKI,2012,22,53,10,149,5134
KERALA,KANNUR,2012,32,66,23,207,8400
KERALA,KASARGOD,2012,14,89,17,123,5174
KERALA,KOLLAM COMMR.,2012,21,46,21,212,7074
KERALA,KOLLAM RURAL,2012,30,49,14,159,5981
KERALA,KOTTAYAM,2012,20,55,19,265,12355
KERALA,KOZHIKODE COMMR.,2012,7,36,5,142,4156
KERALA,KOZHIKODE RURAL,2012,9,42,16,181,5645
KERALA,MALAPPURAM,2012,16,97,10,253,14385
KERALA,PALAKKAD,2012,32,68,13,208,8611
KERALA,PATHANAMTHITTA,2012,28,32,17,161,5327
KERALA,RAILWAYS,2012,0,0,4,193,348
KERALA,THRISSUR COMMR.,2012,9,35,13,164,6231
KERALA,THRISSUR RURAL,2012,18,46,12,202,13403
KERALA,TRIVANDRUM COMMR.,2012,14,41,23,285,7253
KERALA,TRIVANDRUM RURAL,2012,42,97,18,313,10065
KERALA,WAYANADU,2012,10,36,12,52,2890
KERALA,TOTAL,2012,374,1019,281,4078,158989
MADHYA PRADESH,ALIRAJPUR,2012,60,22,13,82,1355
MADHYA PRADESH,ANUPPUR,2012,35,62,8,108,1794
MADHYA PRADESH,ASHOK NAGAR,2012,34,50,6,103,2474
MADHYA PRADESH,BALAGHAT,2012,43,78,9,131,2792
MADHYA PRADESH,BARWANI,2012,46,50,8,160,2026
MADHYA PRADESH,BETUL,2012,75,118,12,226,3080
MADHYA PRADESH,BHIND,2012,64,49,27,292,3920
MADHYA PRADESH,BHOPAL,2012,78,143,63,2605,14320
MADHYA PRADESH,BHOPAL RLY.,2012,4,4,1,1117,1429
MADHYA PRADESH,BURHANPUR,2012,11,23,6,90,1436
MADHYA PRADESH,CHHATARPUR,2012,50,62,39,240,4521
MADHYA PRADESH,CHHINDWARA,2012,61,122,21,234,5310
MADHYA PRADESH,DAMOH,2012,51,50,32,149,3248
MADHYA PRADESH,DATIYA,2012,51,23,28,131,2441
MADHYA PRADESH,DEWAS,2012,62,70,31,508,5369
MADHYA PRADESH,DHAR,2012,61,81,49,499,5558
MADHYA PRADESH,DINDORI,2012,32,40,6,38,1268
MADHYA PRADESH,GUNA,2012,44,60,28,317,3592
MADHYA PRADESH,GWALIOR,2012,96,85,83,2116,10313
MADHYA PRADESH,HARDA,2012,14,26,12,124,1318
MADHYA PRADESH,HOSHANGABAD,2012,44,69,34,227,3298
MADHYA PRADESH,INDORE,2012,123,173,54,4370,21091
MADHYA PRADESH,INDORE RLY.,2012,3,3,3,327,427
MADHYA PRADESH,JABALPUR,2012,98,127,51,843,10575
MADHYA PRADESH,JABALPUR RLY.,2012,6,3,1,639,975
MADHYA PRADESH,JHABUA,2012,20,62,25,183,2431
MADHYA PRADESH,KATNI,2012,36,58,18,179,3383
MADHYA PRADESH,KHANDWA,2012,27,66,8,195,2841
MADHYA PRADESH,KHARGON,2012,51,67,20,370,4171
MADHYA PRADESH,MANDLA,2012,25,75,8,64,2275
MADHYA PRADESH,MANDSAUR,2012,37,49,34,300,3469
MADHYA PRADESH,MORENA,2012,53,32,35,382,5431
MADHYA PRADESH,NARSINGHPUR,2012,46,71,16,159,3371
MADHYA PRADESH,NEEMUCH,2012,18,25,12,188,2183
MADHYA PRADESH,PANNA,2012,30,34,8,53,2234
MADHYA PRADESH,RAISEN,2012,54,92,21,214,4207
MADHYA PRADESH,RAJGARH,2012,36,90,52,342,4712
MADHYA PRADESH,RATLAM,2012,37,72,28,330,3420
MADHYA PRADESH,REWA,2012,54,92,44,506,5498
MADHYA PRADESH,SAGAR,2012,83,125,63,454,9276
MADHYA PRADESH,SATNA,2012,72,89,29,495,5407
MADHYA PRADESH,SEONI,2012,38,65,10,104,2728
MADHYA PRADESH,SHAHDOL,2012,44,81,27,176,3375
MADHYA PRADESH,SHAJAPUR,2012,39,67,18,323,3350
MADHYA PRADESH,SHEOPUR,2012,8,17,4,97,1347
MADHYA PRADESH,SHIVPURI,2012,61,104,29,243,4968
MADHYA PRADESH,SIDHI,2012,31,48,40,148,2568
MADHYA PRADESH,SIHORE,2012,23,69,14,338,3894
MADHYA PRADESH,SINGRAULI,2012,36,32,36,110,2393
MADHYA PRADESH,TIKAMGARH,2012,43,61,13,105,3302
MADHYA PRADESH,UJJAIN,2012,55,73,36,1079,8286
MADHYA PRADESH,UMARIYA,2012,12,22,4,68,1262
MADHYA PRADESH,VIDISHA,2012,58,94,25,301,4623
MADHYA PRADESH,TOTAL,2012,2373,3425,1302,23182,220335
MAHARASHTRA,AHMEDNAGAR,2012,111,61,59,1374,7246
MAHARASHTRA,AKOLA,2012,42,19,22,677,3442
MAHARASHTRA,AMRAVATI COMMR.,2012,24,20,20,778,2713
MAHARASHTRA,AMRAVATI RURAL,2012,63,64,17,841,4442
MAHARASHTRA,AURANGABAD COMMR.,2012,46,23,25,822,3659
MAHARASHTRA,AURANGABAD RURAL,2012,74,25,16,540,3562
MAHARASHTRA,BEED,2012,84,42,50,521,4099
MAHARASHTRA,BHANDARA,2012,20,26,11,430,2019
MAHARASHTRA,BULDHANA,2012,49,29,31,521,3497
MAHARASHTRA,CHANDRAPUR,2012,44,44,34,723,3763
MAHARASHTRA,DHULE,2012,50,30,18,320,2542
MAHARASHTRA,GADCHIROLI,2012,57,18,9,146,981
MAHARASHTRA,GONDIA,2012,41,38,10,269,1772
MAHARASHTRA,HINGOLI,2012,25,13,10,115,1391
MAHARASHTRA,JALGAON,2012,102,45,43,882,4954
MAHARASHTRA,JALNA,2012,45,25,25,396,3051
MAHARASHTRA,KOLHAPUR,2012,63,48,45,824,4554
MAHARASHTRA,LATUR,2012,67,21,32,403,3237
MAHARASHTRA,MUMBAI COMMR.,2012,215,232,212,10851,30508
MAHARASHTRA,MUMBAI RLY.,2012,8,1,7,1635,2325
MAHARASHTRA,NAGPUR COMMR.,2012,88,57,53,2339,8277
MAHARASHTRA,NAGPUR RLY.,2012,5,1,2,1073,1292
MAHARASHTRA,NAGPUR RURAL,2012,55,29,15,862,3622
MAHARASHTRA,NANDED,2012,81,48,37,476,4668
MAHARASHTRA,NANDURBAR,2012,35,19,10,165,1358
MAHARASHTRA,NASIK COMMR.,2012,32,20,18,1070,4390
MAHARASHTRA,NASIK RURAL,2012,87,46,29,611,5216
MAHARASHTRA,NAVI MUMBAI,2012,57,36,19,1513,5157
MAHARASHTRA,OSMANABAD,2012,54,38,31,319,3055
MAHARASHTRA,PARBHANI,2012,34,28,31,377,2836
MAHARASHTRA,PUNE COMMR.,2012,110,85,109,4181,12308
MAHARASHTRA,PUNE RLY.,2012,4,2,1,362,445
MAHARASHTRA,PUNE RURAL,2012,163,92,71,1819,8433
MAHARASHTRA,RAIGAD,2012,40,21,8,321,2159
MAHARASHTRA,RATNAGIRI,2012,10,11,4,171,1398
MAHARASHTRA,SANGLI,2012,47,33,35,500,2783
MAHARASHTRA,SATARA,2012,65,43,36,1111,5042
MAHARASHTRA,SINDHUDURG,2012,8,9,8,91,803
MAHARASHTRA,SOLAPUR COMMR.,2012,18,25,24,557,1992
MAHARASHTRA,SOLAPUR RURAL,2012,92,67,38,846,4476
MAHARASHTRA,THANE COMMR.,2012,110,107,124,2435,10144
MAHARASHTRA,THANE RURAL,2012,146,63,64,1291,6919
MAHARASHTRA,WARDHA,2012,30,40,26,656,3564
MAHARASHTRA,WASHIM,2012,40,31,29,303,2241
MAHARASHTRA,YAVATMAL,2012,71,64,65,959,6365
MAHARASHTRA,TOTAL,2012,2712,1839,1583,47476,202700
MANIPUR,BISHNUPUR,2012,10,11,12,42,314
MANIPUR,CHANDEL,2012,7,0,5,4,68
MANIPUR,CHURACHANDPUR,2012,8,1,6,19,120
MANIPUR,CID,2012,0,0,0,0,2
MANIPUR,IMPHAL EAST,2012,10,10,46,199,709
MANIPUR,IMPHAL WEST,2012,14,18,72,520,1485
MANIPUR,SENAPATI,2012,2,2,22,13,176
MANIPUR,TAMENGLONG,2012,11,1,7,3,73
MANIPUR,THOUBAL,2012,16,20,44,94,691
MANIPUR,UKHRUL,2012,5,0,9,9,99
MANIPUR,TOTAL,2012,83,63,223,903,3737
MEGHALAYA,GARO HILLS EAST,2012,9,2,9,37,147
MEGHALAYA,GARO HILLS SOUTH,2012,7,6,15,40,146
MEGHALAYA,GARO HILLS WEST,2012,19,6,19,90,471
MEGHALAYA,JAINTIA HILLS,2012,44,32,18,66,395
MEGHALAYA,KHASI HILLS EAST,2012,31,58,18,208,917
MEGHALAYA,KHASI HILLS WEST,2012,16,28,6,32,224
MEGHALAYA,RI-BHOI,2012,11,32,7,70,257
MEGHALAYA,TOTAL,2012,137,164,92,543,2557
MIZORAM,AIZAWL,2012,12,42,2,288,905
MIZORAM,CHAMPHAI,2012,5,12,1,104,230
MIZORAM,KOLASIB,2012,4,9,1,61,173
MIZORAM,LAWNGTLAI,2012,3,7,1,31,89
MIZORAM,LUNGLEI,2012,0,16,1,41,142
MIZORAM,MAMIT,2012,3,10,1,23,80
MIZORAM,SAIHA,2012,0,0,1,25,65
MIZORAM,SERCHHIP,2012,3,7,0,32,82
MIZORAM,TOTAL,2012,30,103,8,605,1766
NAGALAND,DIMAPUR,2012,26,9,16,202,524
NAGALAND,KIPHIRE,2012,4,0,0,2,11
NAGALAND,KOHIMA,2012,11,1,3,72,178
NAGALAND,LONGLENG,2012,1,0,0,1,13
NAGALAND,MOKOKCHUNG,2012,5,3,0,11,61
NAGALAND,MON,2012,6,3,4,19,62
NAGALAND,PEREN,2012,5,0,1,9,29
NAGALAND,PHEK,2012,2,1,0,11,43
NAGALAND,TUENSANG,2012,4,1,0,12,44
NAGALAND,WOKHA,2012,1,2,0,28,59
NAGALAND,ZUNHEBOTO,2012,10,1,3,14,66
NAGALAND,TOTAL,2012,75,21,27,381,1090
ODISHA,ANGUL,2012,65,63,59,535,3835
ODISHA,BALASORE,2012,75,87,140,434,4257
ODISHA,BARAGARH,2012,33,35,36,176,1749
ODISHA,BERHAMPUR,2012,30,18,24,291,1958
ODISHA,BHADRAK,2012,39,54,72,174,2624
ODISHA,BOLANGIR,2012,44,51,42,202,2151
ODISHA,BOUDH,2012,18,10,10,53,660
ODISHA,CUTTACK,2012,48,43,63,222,2882
ODISHA,DCP BBSR,2012,46,56,91,1376,4960
ODISHA,DCP CTC,2012,36,28,44,577,2620
ODISHA,DEOGARH,2012,23,17,7,23,473
ODISHA,DHENKANAL,2012,47,29,41,269,1947
ODISHA,GAJAPATI,2012,12,18,14,21,397
ODISHA,GANJAM,2012,86,53,67,205,2295
ODISHA,JAGATSINGHPUR,2012,37,43,57,368,2139
ODISHA,JAJPUR,2012,78,49,63,424,2759
ODISHA,JHARSUGUDA,2012,16,21,13,291,1247
ODISHA,KALAHANDI,2012,37,65,47,105,1685
ODISHA,KANDHAMAL,2012,29,32,30,77,841
ODISHA,KENDRAPARA,2012,49,38,69,188,2096
ODISHA,KEONJHAR,2012,97,102,74,307,2507
ODISHA,KHURDA,2012,37,27,53,146,1848
ODISHA,KORAPUT,2012,55,73,36,143,1430
ODISHA,MALKANGIR,2012,40,17,22,48,502
ODISHA,MAYURBHANJ,2012,80,86,67,236,2565
ODISHA,NAYAGARH,2012,38,25,43,148,1242
ODISHA,NOWRANGPUR,2012,39,42,45,64,1022
ODISHA,NUAPADA,2012,19,18,19,61,921
ODISHA,PURI,2012,61,42,55,460,3883
ODISHA,RAYAGADA,2012,24,41,43,90,1044
ODISHA,ROURKELA,2012,80,65,23,444,1861
ODISHA,SAMBALPUR,2012,54,57,34,426,2474
ODISHA,SONEPUR,2012,17,12,9,56,559
ODISHA,SRP(CUTTACK),2012,5,0,2,541,700
ODISHA,SRP(ROURKELA),2012,6,1,3,275,454
ODISHA,SUNDARGARH,2012,48,40,25,174,1370
ODISHA,TOTAL,2012,1548,1458,1542,9630,67957
PUNJAB,AMRITSAR RURAL,2012,46,18,45,181,1198
PUNJAB,BARNALA,2012,18,25,9,90,688
PUNJAB,BATALA,2012,19,25,23,146,1023
PUNJAB,BHATINDA,2012,53,44,46,311,1810
PUNJAB,CP AMRITSAR,2012,42,27,52,416,1964
PUNJAB,CP JALANDHAR,2012,14,33,39,443,1698
PUNJAB,CP LUDHIANA,2012,79,69,123,504,3065
PUNJAB,FARIDKOT,2012,22,17,24,106,771
PUNJAB,FATEHGARH SAHIB,2012,17,15,10,81,767
